id,pcf_pointer,team_id,team_name,short_name,full_name,shirt_number,shirt_number_reliable,position_original,position_normalized,role_primary,overall,overall_derived,attr_velocidad,attr_resistencia,attr_agresividad,attr_calidad,attr_remate,attr_regate,attr_pase,attr_tiro,attr_entradas,attr_portero,birth_date,age,nationality,birth_country,birth_place,height,weight,preferred_foot,market_value,salary,slot,skin,hair,source_file,source_offset,data_confidence
almagro-1590-26551,26551,almagro-1590,Almagro,Arce,Lino Alejandro ARCE,1,False,Defensa,DF,Central derecho,55,55,56,54,52,58,52,59,56,54,67,19,1976-11-10,21,Argentina,Argentina,Tartagal (Salta),,,,,,17,blanco,moreno,EQ003003.PKF,1724946,original
almagro-1590-26552,26552,almagro-1590,Almagro,Rivero,Gerrado Damián RIVERO,1,False,Defensa,DF,Lateral izquierdo,65,65,66,65,64,65,54,65,62,58,70,19,1975-03-12,23,Argentina,Argentina,Capital Federal,,,,,,3,blanco,moreno,EQ003003.PKF,1725071,original
almagro-1590-26553,26553,almagro-1590,Almagro,Perticarari,Ariel Ernesto PERTICARARI,1,False,Defensa,DF,Lateral derecho,57,57,57,56,57,59,53,65,64,60,65,19,1969-11-19,28,Argentina,Argentina,S. Martín (BA),,,,,,22,blanco,castano,EQ003003.PKF,1725206,original
almagro-1590-26554,26554,almagro-1590,Almagro,Orellano,Andrés Osvaldo ORELLANO,1,False,Defensa,DF,Central derecho,64,64,65,64,64,66,54,58,66,66,64,19,1972-01-03,26,Argentina,Argentina,Darragueira (BS),,,,,,5,blanco,moreno,EQ003003.PKF,1725345,original
almagro-1590-26555,26555,almagro-1590,Almagro,Miño,Juán Mariano MIÑO,1,False,Defensa,DF,Lateral izquierdo,58,58,59,56,55,62,53,64,66,56,66,19,1978-08-04,19,Argentina,Argentina,Santa Fe,,,,,,21,blanco,moreno,EQ003003.PKF,1725480,original
almagro-1590-26556,26556,almagro-1590,Almagro,Lupardo,Martín Alberto LUPARDO,1,False,Defensa,DF,Lateral derecho,58,58,58,58,57,59,55,60,59,59,66,19,1977-02-24,21,Argentina,Argentina,S. Antonio (BA),,,,,,20,blanco,moreno,EQ003003.PKF,1725594,original
almagro-1590-26557,26557,almagro-1590,Almagro,Cobián,Mariano César COBIÁN,1,False,Defensa,DF,Lateral derecho,64,64,64,62,65,67,60,65,65,64,64,19,1977-04-12,21,Argentina,Argentina,Capital Federal,,,,,,2,blanco,moreno,EQ003003.PKF,1725725,original
almagro-1590-25250,25250,almagro-1590,Almagro,Distéfano,Juan José DISTEFANO,0,False,Defensa,DF,Lateral izquierdo,62,62,63,61,60,65,60,60,51,46,64,19,1971-12-04,26,Argentina,Argentina,Bernal (BA),176,65,,,,4,blanco,moreno,EQ003003.PKF,1725858,original
almagro-1590-26558,26558,almagro-1590,Almagro,Toranzo,Matias TORANZO,1,False,Medio,MF,Medio centro organizador,56,56,57,55,56,57,58,58,61,62,58,19,1977-10-15,20,Argentina,Argentina,Capital Federal,,,,,,24,blanco,moreno,EQ003003.PKF,1726039,original
almagro-1590-26559,26559,almagro-1590,Almagro,Scacchi,Martín Pablo SCACCHI,1,False,Medio,MF,Centrocampista derecha,54,54,55,54,52,58,59,62,61,57,59,19,1973-09-29,24,Argentina,Argentina,Capital Federal,,,,,,23,blanco,moreno,EQ003003.PKF,1726165,original
almagro-1590-26560,26560,almagro-1590,Almagro,Salaberry,Pedro Iggnacio SALABERRY,1,False,Medio,MF,Interior izquierdo,58,58,60,59,57,57,57,66,64,61,57,19,1969-01-29,29,Argentina,Argentina,Lomas de Zamora,,,,,,12,blanco,moreno,EQ003003.PKF,1726301,original
almagro-1590-26561,26561,almagro-1590,Almagro,Pusineri,Lucás Andrés PUSINERI,1,False,Medio,MF,Media punta izquierda,66,66,68,66,62,69,64,65,67,64,64,19,1976-07-16,21,Argentina,Argentina,Capital Fedeal,,,,,,11,blanco,castano,EQ003003.PKF,1726440,original
almagro-1590-26562,26562,almagro-1590,Almagro,Farías,Alejandro Fabián FARÍAS,1,False,Medio,MF,Interior izquierdo,49,49,49,47,48,54,59,60,63,62,55,19,1970-01-27,28,Argentina,Argentina,Capital Federal,,,,,,19,blanco,moreno,EQ003003.PKF,1726571,original
almagro-1590-26563,26563,almagro-1590,Almagro,Couceiro,Marcelo L. COUCEIRO,1,False,Medio,MF,Medio centro organizador,66,66,68,65,66,67,58,63,66,63,58,19,1974-09-11,23,Argentina,Argentina,Capital Federal,,,,,,10,blanco,castano,EQ003003.PKF,1726712,original
almagro-1590-26564,26564,almagro-1590,Almagro,Akselman,Christian J. AKSELMAN,1,False,Medio,MF,Interior derecho,58,58,59,58,54,62,61,65,65,61,63,19,1974-08-17,23,Argentina,Argentina,Capital Federal,,,,,,15,blanco,moreno,EQ003003.PKF,1726841,original
almagro-1590-25259,25259,almagro-1590,Almagro,F. López,Francisco LOPEZ,0,False,Medio,MF,Centrocampista derecha,62,62,64,63,62,61,65,63,63,62,64,20,1972-08-14,25,Argentina,Argentina,Florencio Varela (BA),176,65,,,,8,blanco,moreno,EQ003003.PKF,1726971,original
almagro-1590-25260,25260,almagro-1590,Almagro,Cinto,Fernando Germán CINTO,0,False,Medio,MF,Media punta por el centro,63,63,66,63,60,66,58,64,60,60,62,19,1970-11-07,27,Argentina,Argentina,Lomas de Zamora (BA),175,77,,,,7,blanco,moreno,EQ003003.PKF,1727162,original
almagro-1590-25262,25262,almagro-1590,Almagro,Milano,Alejandro Carlos MILANO,0,False,Medio,MF,Medio centro defensivo,52,52,52,53,53,51,43,45,45,43,51,14,1975-04-10,23,Argentina,Argentina,Capital Federal,178,73,,,,6,blanco,moreno,EQ003003.PKF,1727346,original
almagro-1590-25264,25264,almagro-1590,Almagro,Sarmiento,Walter SARMIENTO,0,False,Medio,MF,Media punta por el centro,56,56,57,56,55,57,61,64,63,62,55,19,1978-02-08,20,Argentina,Argentina,Capital Federal,168,65,,,,16,blanco,moreno,EQ003003.PKF,1727535,original
almagro-1590-26565,26565,almagro-1590,Almagro,Traspasso,Marcelo Luis Traspasso,1,False,Delantero,FW,Extremo izquierdo,58,58,59,58,56,59,61,63,63,60,55,19,1976-04-30,22,Argentina,Argentina,Capital Federal,,,,,,25,blanco,moreno,EQ003003.PKF,1727720,original
almagro-1590-26566,26566,almagro-1590,Almagro,Solchaga,Pablo RUbén SOLCHAGA,1,False,Delantero,FW,Delantero centro,56,56,58,56,54,59,63,63,61,61,54,19,1976-10-05,21,Argentina,Argentina,Tigre (BA),,,,,,14,blanco,castano,EQ003003.PKF,1727853,original
almagro-1590-26567,26567,almagro-1590,Almagro,Keseller,José María KESELLER,1,False,Delantero,FW,Delantero centro,70,70,70,68,70,72,75,69,67,70,58,19,1976-09-18,21,Argentina,Argentina,Capital Federal,,,,,,9,blanco,moreno,EQ003003.PKF,1727981,original
almagro-1590-26568,26568,almagro-1590,Almagro,Fabbro,Darío Raúl FABBRO,1,False,Delantero,FW,Extremo derecho,58,58,59,58,56,60,65,69,66,66,56,19,1976-03-11,22,Argentina,Argentina,General Deheza,,,,,,18,blanco,moreno,EQ003003.PKF,1728120,original
alte-brown-ar-1763-25961,25961,alte-brown-ar-1763,Alte. Brown (Ar.),Ré,Gastón Maximiliano RÉ,1,False,Portero,GK,Portero,64,64,71,61,64,63,8,9,19,13,47,53,1975-06-12,23,Argentina,Argentina,Totoras (Santa Fe),,,,,,22,blanco,castano,EQ003003.PKF,1728866,original
alte-brown-ar-1763-20769,20769,alte-brown-ar-1763,Alte. Brown (Ar.),Monasterio,César Leonardo MONASTERIO,1,False,Portero,GK,Portero,77,77,75,80,78,77,15,16,24,22,22,84,1971-01-10,27,Argentina,Argentina,Hurlingham (BA),185,74,,,,1,blanco,moreno,EQ003003.PKF,1728995,original
alte-brown-ar-1763-25273,25273,alte-brown-ar-1763,Alte. Brown (Ar.),Jaime,César Osvaldo JAIME,0,False,Portero,GK,Portero,69,69,69,67,69,71,7,14,17,15,47,53,1969-05-02,29,Argentina,Argentina,Rosario (SF),178,72,,,,12,blanco,moreno,EQ003003.PKF,1730950,original
alte-brown-ar-1763-25962,25962,alte-brown-ar-1763,Alte. Brown (Ar.),Araujo,Washington F. ARAUJO,1,False,Defensa,DF,Lateral derecho,60,60,63,59,56,64,48,50,56,57,51,19,1972-02-23,26,Uruguay,Uruguay,Montevideo,,,,,,23,blanco,moreno,EQ003003.PKF,1731121,original
alte-brown-ar-1763-25963,25963,alte-brown-ar-1763,Alte. Brown (Ar.),Taborda,José Gozalo TABORDA,1,False,Defensa,DF,Central izquierdo,63,63,66,65,59,62,46,51,60,55,57,19,1979-05-07,19,Argentina,Argentina,San Francisco (Córdoba),,,,,,18,blanco,moreno,EQ003003.PKF,1731256,original
alte-brown-ar-1763-25964,25964,alte-brown-ar-1763,Alte. Brown (Ar.),Ortiz,Darío Hernán ORTIZ,1,False,Defensa,DF,Lateral derecho,62,62,65,63,59,63,47,53,55,50,48,19,1967-07-14,30,Argentina,Argentina,Mendoza,,,,,,17,blanco,castano,EQ003003.PKF,1731407,original
alte-brown-ar-1763-25965,25965,alte-brown-ar-1763,Alte. Brown (Ar.),Pérez,Paulo César PÉREZ,1,False,Defensa,DF,Central izquierdo,63,63,67,63,61,63,54,49,56,55,51,19,1976-11-18,21,Argentina,Argentina,Rafaela (Santa Fe),,,,,,13,blanco,moreno,EQ003003.PKF,1731532,original
alte-brown-ar-1763-25966,25966,alte-brown-ar-1763,Alte. Brown (Ar.),Aranzadi,Julián José ARANZADI,1,False,Defensa,DF,Central izquierdo,52,52,57,55,51,48,52,45,58,54,49,19,1973-09-15,24,Argentina,Argentina,Rosario (Santa Fe),,,,,,6,blanco,moreno,EQ003003.PKF,1731664,original
alte-brown-ar-1763-25967,25967,alte-brown-ar-1763,Alte. Brown (Ar.),Basualdo,Fabién A. BASUALDO,1,False,Defensa,DF,Libre,51,51,52,49,50,55,51,53,57,54,58,19,1964-02-26,34,Argentina,Argentina,Rosario (Santa Fe),,,,,,4,blanco,moreno,EQ003003.PKF,1731811,original
alte-brown-ar-1763-25968,25968,alte-brown-ar-1763,Alte. Brown (Ar.),Osella,Diego Mario F. OSELLA,1,False,Defensa,DF,Central derecho,52,52,56,53,48,53,52,51,57,54,53,19,1970-07-19,27,Argentina,Argentina,Santa Fe,,,,,,2,blanco,moreno,EQ003003.PKF,1731945,original
alte-brown-ar-1763-25274,25274,alte-brown-ar-1763,Alte. Brown (Ar.),O. Rodríguez,Osvaldo Gregorio RODRIGUEZ,0,False,Defensa,DF,Central izquierdo,53,53,55,52,54,52,51,52,57,59,53,19,1964-04-05,34,Argentina,Argentina,Moreno (BA),174,66,,,,3,blanco,moreno,EQ003003.PKF,1732074,original
alte-brown-ar-1763-25969,25969,alte-brown-ar-1763,Alte. Brown (Ar.),Andrizzi,Martín Ezequiel ANDRIZZI,1,False,Medio,MF,Medio centro organizador,62,62,57,66,63,64,56,50,52,57,59,19,1976-07-05,21,Argentina,Argentina,Capital Federal,,,,,,21,blanco,moreno,EQ003003.PKF,1732260,original
alte-brown-ar-1763-25970,25970,alte-brown-ar-1763,Alte. Brown (Ar.),Martínez,Martín G. MARTÍNEZ,1,False,Medio,MF,Media punta por el centro,62,62,66,63,58,63,56,49,53,59,54,19,1978-05-24,20,Argentina,Argentina,Gran Baigorria (Sta. Fe),,,,,,19,blanco,moreno,EQ003003.PKF,1732399,original
alte-brown-ar-1763-25971,25971,alte-brown-ar-1763,Alte. Brown (Ar.),Capece,Federico Martín CAPECE,1,False,Medio,MF,Media punta izquierda,63,63,69,63,59,64,52,50,55,58,57,19,1976-02-19,22,Argentina,Argentina,Capital Federal,,,,,,16,blanco,moreno,EQ003003.PKF,1732553,original
alte-brown-ar-1763-25972,25972,alte-brown-ar-1763,Alte. Brown (Ar.),Quinteros,Daniel E. QUINTEROS,1,False,Medio,MF,Media punta por el centro,62,62,64,62,59,65,52,54,59,54,57,19,1976-03-10,22,Argentina,Argentina,Rosario (Santa Fe),,,,,,14,blanco,castano,EQ003003.PKF,1732683,original
alte-brown-ar-1763-25973,25973,alte-brown-ar-1763,Alte. Brown (Ar.),Muñoz,Raúl Horacio MUNOZ,1,False,Medio,MF,Media punta por el centro,54,54,53,56,53,55,51,54,53,58,53,19,1972-01-08,26,Argentina,Argentina,Viedma (Rio Negro),,,,,,10,blanco,castano,EQ003003.PKF,1732824,original
alte-brown-ar-1763-25281,25281,alte-brown-ar-1763,Alte. Brown (Ar.),Lucio Ramos,Lucio Ramón RAMOS,0,False,Medio,MF,Medio centro defensivo,54,54,57,54,53,55,50,54,60,54,50,19,1972-07-09,25,Argentina,Argentina,Empalme Villa Constitución (SF),188,81,,,,5,blanco,castano,EQ003003.PKF,1732959,original
alte-brown-ar-1763-25282,25282,alte-brown-ar-1763,Alte. Brown (Ar.),Massuero,Carlos Gastón MASSUERO,0,False,Medio,MF,Interior derecho,54,54,55,53,54,56,51,53,60,53,55,19,1972-09-25,25,Argentina,Argentina,Córdoba,176,65,,,,8,blanco,moreno,EQ003003.PKF,1733160,original
alte-brown-ar-1763-25974,25974,alte-brown-ar-1763,Alte. Brown (Ar.),Chávez,Daniel Enrique CHÁVEZ,1,False,Delantero,FW,Delantero centro,62,62,64,69,56,61,57,55,48,60,56,19,1970-11-21,27,Argentina,Argentina,San Nicolás (Buenos Aires),,,,,,24,blanco,moreno,EQ003003.PKF,1733333,original
alte-brown-ar-1763-25975,25975,alte-brown-ar-1763,Alte. Brown (Ar.),Limonchi,Lauriano M. LIMONCHI,1,False,Delantero,FW,Delantero centro,62,62,65,62,59,64,61,53,55,53,46,19,1979-10-07,18,Argentina,Argentina,Rosario (Santa Fe),,,,,,20,blanco,moreno,EQ003003.PKF,1733484,original
alte-brown-ar-1763-25976,25976,alte-brown-ar-1763,Alte. Brown (Ar.),Chiaverano,Gabriel A. CHIAVERANO,1,False,Delantero,FW,Delantero centro,66,66,68,65,62,69,63,57,49,56,54,19,1970-11-26,27,Argentina,Argentina,Rosario (Santa Fe),,,,,,15,blanco,moreno,EQ003003.PKF,1733634,original
alte-brown-ar-1763-25977,25977,alte-brown-ar-1763,Alte. Brown (Ar.),Bianchi,Rafael Alberto BIANCHI,1,False,Delantero,FW,Delantero centro,56,56,60,54,52,58,67,59,51,66,54,19,1971-01-07,27,Uruguay,Uruguay,Montevideo,,,,,,9,blanco,moreno,EQ003003.PKF,1733777,original
alte-brown-ar-1763-25286,25286,alte-brown-ar-1763,Alte. Brown (Ar.),Pelicchia,Flavio Fernando Nicolás PELICCHIA,0,False,Delantero,FW,Delantero centro,54,54,53,54,55,55,66,53,53,59,52,19,1968-09-27,29,Argentina,Argentina,Pergamino (BA),188,84,,,,7,blanco,moreno,EQ003003.PKF,1733914,original
alte-brown-ar-1763-25287,25287,alte-brown-ar-1763,Alte. Brown (Ar.),Pozzi,Adalberto Angel POZZI,0,False,Medio,MF,Media punta izquierda,53,53,54,53,52,54,51,53,55,51,57,19,1970-10-23,27,Argentina,Argentina,Villa Mugueta (Santa Fe),176,65,,,,11,blanco,moreno,EQ003003.PKF,1734111,original
cipoletti-rn-1382-25822,25822,cipoletti-rn-1382,Cipoletti (RN),Yorno,Marcelo Arturo YORNO,1,False,Portero,GK,Portero,65,65,65,62,58,78,7,7,22,15,44,55,1961-02-05,37,Argentina,Argentina,Necochea (Buenos Aires),,,,,,12,blanco,moreno,EQ003003.PKF,1734870,original
cipoletti-rn-1382-25290,25290,cipoletti-rn-1382,Cipoletti (RN),D. Amaya,Daniel Humberto AMAYA,0,False,Portero,GK,Portero,56,56,57,56,56,55,11,12,23,15,46,59,1970-11-15,27,Argentina,Argentina,Los Bulacios (Tucumán),178,72,,,,1,blanco,moreno,EQ003003.PKF,1735010,original
cipoletti-rn-1382-25823,25823,cipoletti-rn-1382,Cipoletti (RN),Squadrone,Leonardo SQUADRONE,1,False,Defensa,DF,Central derecho,67,67,69,66,62,73,58,53,54,55,59,19,1971-12-01,26,Argentina,Argentina,La Plata (Buenos Aires),,,,,,20,blanco,castano,EQ003003.PKF,1735201,original
cipoletti-rn-1382-25824,25824,cipoletti-rn-1382,Cipoletti (RN),Medina,Gabriel del Valle MEDINA,1,False,Defensa,DF,Central izquierdo,61,61,67,62,57,61,53,51,57,52,60,19,1970-12-03,27,Argentina,Argentina,Capital Federal,,,,,,17,blanco,castano,EQ003003.PKF,1735340,original
cipoletti-rn-1382-25825,25825,cipoletti-rn-1382,Cipoletti (RN),Rickemberg,José Javier RICKEMBERG,1,False,Defensa,DF,Lateral izquierdo,65,65,64,73,61,63,53,48,62,57,53,19,1979-02-11,19,Argentina,Argentina,Godoy Cruz (Mendoza),,,,,,13,blanco,castano,EQ003003.PKF,1735479,original
cipoletti-rn-1382-25826,25826,cipoletti-rn-1382,Cipoletti (RN),Beledo,Leandro C. Viana BELEDO,1,False,Defensa,DF,Lateral izquierdo,59,59,59,62,59,57,55,52,58,63,57,13,1969-04-26,29,Uruguay,Uruguay,Las Piedras,,,,,,3,blanco,moreno,EQ003003.PKF,1735624,original
cipoletti-rn-1382-25827,25827,cipoletti-rn-1382,Cipoletti (RN),Chazarreta,Walter René CHAZARRETA,1,False,Defensa,DF,Central derecho,54,54,59,52,51,57,57,55,50,58,54,19,1969-05-14,29,Argentina,Argentina,Arrecifes (Buenos Aires),,,,,,4,blanco,moreno,EQ003003.PKF,1735759,original
cipoletti-rn-1382-25293,25293,cipoletti-rn-1382,Cipoletti (RN),D. Artaza,Daniel Gustavo ARTAZA,0,False,Defensa,DF,Central izquierdo,53,53,55,53,54,52,51,55,57,59,53,19,1972-07-24,25,Argentina,Argentina,Gral. Villegas (BA),176,65,,,,6,blanco,moreno,EQ003003.PKF,1735910,original
cipoletti-rn-1382-25294,25294,cipoletti-rn-1382,Cipoletti (RN),J. Parra,Juan Desiderio PARRA,0,False,Defensa,DF,Lateral derecho,55,55,59,57,54,53,50,54,56,60,57,19,1972-06-24,26,Argentina,Argentina,Allen (Río Negro),176,65,,,,2,blanco,moreno,EQ003003.PKF,1736108,original
cipoletti-rn-1382-25828,25828,cipoletti-rn-1382,Cipoletti (RN),López,Juan Pablo Salas LÓPEZ,1,False,Medio,MF,Centrocampista izquierda,68,68,69,67,64,72,51,55,57,55,62,19,1979-06-09,19,Argentina,Argentina,Neuquén,,,,,,19,blanco,moreno,EQ003003.PKF,1736298,original
cipoletti-rn-1382-25829,25829,cipoletti-rn-1382,Cipoletti (RN),Cuenca,Oscar Miguel CUENCA,1,False,Medio,MF,Media punta por el centro,64,64,68,64,60,64,61,53,54,57,57,19,1975-03-05,23,Argentina,Argentina,Capital Federal,,,,,,15,blanco,castano,EQ003003.PKF,1736426,original
cipoletti-rn-1382-25830,25830,cipoletti-rn-1382,Cipoletti (RN),Frutos,Lorenzo FRUTOS,1,False,Medio,MF,Centrocampista izquierda,62,62,69,63,57,62,66,54,59,61,56,19,1969-05-02,29,Argentina,Argentina,Capital Federal,,,,,,14,blanco,castano,EQ003003.PKF,1736556,original
cipoletti-rn-1382-25831,25831,cipoletti-rn-1382,Cipoletti (RN),Mozas,Daniel Eduardo MOZAS,1,False,Medio,MF,Media punta derecha,55,55,55,59,52,55,56,49,59,63,55,19,1968-07-02,29,Argentina,Argentina,Santa Fe,,,,,,11,blanco,moreno,EQ003003.PKF,1736678,original
cipoletti-rn-1382-25832,25832,cipoletti-rn-1382,Cipoletti (RN),De Bonis,Sergio Gustavo DE BONIS,1,False,Medio,MF,Centrocampista izquierda,54,54,63,49,46,58,54,59,57,65,60,19,1972-02-03,26,Argentina,Argentina,Florida (Buenos Aires),,,,,,10,blanco,castano,EQ003003.PKF,1736801,original
cipoletti-rn-1382-25833,25833,cipoletti-rn-1382,Cipoletti (RN),Díaz,Ceferino Tomás DÍAZ,1,False,Medio,MF,Medio centro organizador,53,53,59,49,52,54,56,53,50,62,57,19,1972-09-02,25,Argentina,Argentina,Juan N. Fernández (Buenos Aires),,,,,,5,blanco,moreno,EQ003003.PKF,1736941,original
cipoletti-rn-1382-25306,25306,cipoletti-rn-1382,Cipoletti (RN),A. Iachetti,Aníbal Daniel IACHETTI,0,False,Medio,MF,Centrocampista derecha,59,59,60,56,59,61,60,54,54,58,57,19,1969-04-10,29,Argentina,Argentina,Cipoletti (RN),176,65,,,,8,blanco,moreno,EQ003003.PKF,1737091,original
cipoletti-rn-1382-25834,25834,cipoletti-rn-1382,Cipoletti (RN),Luque,Osvaldo Mauricio LUQUE,1,False,Delantero,FW,Delantero centro,67,67,70,67,65,69,62,57,66,67,59,19,1978-12-11,19,Argentina,Argentina,Neuquén,,,,,,18,blanco,moreno,EQ003003.PKF,1737283,original
cipoletti-rn-1382-25835,25835,cipoletti-rn-1382,Cipoletti (RN),Penayo,Ramón Silveiro PENAYO,1,False,Delantero,FW,Delantero centro,58,58,61,58,54,61,68,66,56,64,60,19,1969-05-14,29,Argentina,Argentina,Formosa,,,,,,9,blanco,castano,EQ003003.PKF,1737411,original
cipoletti-rn-1382-25836,25836,cipoletti-rn-1382,Cipoletti (RN),Benítez,Arsenio BENÍTEZ,1,False,Delantero,FW,Delantero centro,56,56,59,53,57,56,60,67,57,57,55,19,1971-12-14,26,Paraguay,Paraguay,Luque,,,,,,7,blanco,moreno,EQ003003.PKF,1737535,original
cipoletti-rn-1382-25312,25312,cipoletti-rn-1382,Cipoletti (RN),J. Sánchez,Juan Aurelio SANCHEZ,0,False,Delantero,FW,Delantero centro,66,66,68,67,66,66,59,56,51,57,62,19,1971-08-24,26,Argentina,Argentina,Azul (BA),176,65,,,,16,blanco,moreno,EQ003003.PKF,1737652,original
estudiantes-b-a-1617-26601,26601,estudiantes-b-a-1617,Estudiantes (B.A.),Luna,Alejandro Darío LUNA,1,False,Portero,GK,Portero,67,67,70,65,64,70,19,38,57,22,43,72,1976-03-10,22,Argentina,Argentina,Morón (BA),,,,,,1,blanco,moreno,EQ003003.PKF,1738400,original
estudiantes-b-a-1617-26602,26602,estudiantes-b-a-1617,Estudiantes (B.A.),Lauro,Fernando Aguirre LAURO,1,False,Portero,GK,Portero,64,64,66,61,64,65,20,19,57,19,39,65,1977-06-18,21,Argentina,Argentina,San Martín (BA),,,,,,12,blanco,castano,EQ003003.PKF,1738519,original
estudiantes-b-a-1617-25365,25365,estudiantes-b-a-1617,Estudiantes (B.A.),Raña,Juan Carlos RAÑA,0,False,Portero,GK,Portero,57,57,58,56,58,59,36,34,45,43,54,59,1971-03-31,27,Argentina,Argentina,Vicente López (BA),178,72,,,,17,blanco,moreno,EQ003003.PKF,1738651,original
estudiantes-b-a-1617-26603,26603,estudiantes-b-a-1617,Estudiantes (B.A.),Pilo,Marcelo Alejandro PILO,1,False,Defensa,DF,Lateral derecho,67,67,68,66,65,71,63,64,64,59,70,19,1972-11-28,25,Argentina,Argentina,S. Martín (BA),,,,,,2,blanco,moreno,EQ003003.PKF,1738835,original
estudiantes-b-a-1617-26604,26604,estudiantes-b-a-1617,Estudiantes (B.A.),Castillo,Fernando A. CASTILLO,1,False,Defensa,DF,Central izquierdo,64,64,66,61,62,69,57,57,59,58,70,19,1976-01-29,22,Argentina,Argentina,Capital Federal,,,,,,20,blanco,moreno,EQ003003.PKF,1738974,original
estudiantes-b-a-1617-26605,26605,estudiantes-b-a-1617,Estudiantes (B.A.),Bozzi,Mariano Gastón BOZZI,1,False,Defensa,DF,Central derecho,66,66,64,69,65,68,52,56,56,53,68,19,1977-02-04,21,Argentina,Argentina,Capital Federal,,,,,,13,blanco,moreno,EQ003003.PKF,1739116,original
estudiantes-b-a-1617-26606,26606,estudiantes-b-a-1617,Estudiantes (B.A.),Bidal,Gonzalo Hugo BIDAL,1,False,Defensa,DF,Lateral derecho,61,61,61,63,61,62,56,62,60,53,66,19,1977-10-21,20,Argentina,Argentina,Capital Federal,,,,,,18,blanco,moreno,EQ003003.PKF,1739246,original
estudiantes-b-a-1617-25367,25367,estudiantes-b-a-1617,Estudiantes (B.A.),E. Vázquez,Elvio VAZQUEZ,0,False,Defensa,DF,Central izquierdo,52,52,56,54,51,50,54,53,45,43,42,13,1963-11-11,34,Argentina,Argentina,Lomas de Zamora (BA),176,65,,,,6,blanco,moreno,EQ003003.PKF,1739369,original
estudiantes-b-a-1617-25371,25371,estudiantes-b-a-1617,Estudiantes (B.A.),Codina,Ariel Ricardo CODINA,0,False,Defensa,DF,Lateral derecho,53,53,56,54,52,53,46,45,43,45,59,15,1969-03-21,29,Argentina,Argentina,Merlo (BA),176,65,,,,4,blanco,moreno,EQ003003.PKF,1739553,original
estudiantes-b-a-1617-25374,25374,estudiantes-b-a-1617,Estudiantes (B.A.),Aldaz,Guillermo Daniel ALDAZ,0,False,Defensa,DF,Lateral izquierdo,52,52,52,53,52,51,45,43,56,53,61,17,1968-02-19,30,Argentina,Argentina,Capital Federal,176,65,,,,3,blanco,moreno,EQ003003.PKF,1739733,original
estudiantes-b-a-1617-26607,26607,estudiantes-b-a-1617,Estudiantes (B.A.),Tortoriello,Martín Hernán TORTORIELLO,1,False,Medio,MF,Centrocampista izquierda,67,67,66,67,66,69,57,67,71,64,38,19,1976-04-20,22,Argentina,Argentina,Capital Federal,,,,,,15,blanco,moreno,EQ003003.PKF,1739913,original
estudiantes-b-a-1617-26608,26608,estudiantes-b-a-1617,Estudiantes (B.A.),Requelme,Guillermo O. REQUELME,1,False,Medio,MF,Medio centro organizador,60,60,61,59,60,63,57,62,63,60,66,19,1977-09-22,20,Argentina,Argentina,Palomar (BA),,,,,,25,blanco,moreno,EQ003003.PKF,1740050,original
estudiantes-b-a-1617-26609,26609,estudiantes-b-a-1617,Estudiantes (B.A.),Navarreta,Julio NAVARRETA,1,False,Medio,MF,Interior derecho,65,65,66,65,64,66,59,62,67,63,59,19,1980-07-09,17,Argentina,Argentina,Villa María (CO),,,,,,23,blanco,castano,EQ003003.PKF,1740181,original
estudiantes-b-a-1617-26610,26610,estudiantes-b-a-1617,Estudiantes (B.A.),Matus,José María MATUS,1,False,Medio,MF,Media punta derecha,65,65,68,61,65,68,52,63,66,64,55,19,1977-04-19,21,Argentina,Argentina,Rosario (SF),,,,,,24,blanco,castano,EQ003003.PKF,1740302,original
estudiantes-b-a-1617-26611,26611,estudiantes-b-a-1617,Estudiantes (B.A.),Carballo,Mariano Gastón CARBALLO,1,False,Medio,MF,Centrocampista derecha,63,63,63,60,66,64,59,65,67,57,52,19,1977-09-26,20,Argentina,Argentina,Capital Federal,,,,,,14,blanco,moreno,EQ003003.PKF,1740429,original
